"","name","mean_win_rate","mean_fs_win_rate","mean_sec_srv_rate","mean_sec_win_rate","mean_sec_in_rate","mean_ace_rate","mean_pts_min","mean_bp_faced_rate","mean_bp_att_rate","mean_bp_save_rate","mean_age","mean_df_rate","hand","mean_rank","surface"
"78","Pablo Carreno Busta",0.416666666666667,0.678855325914149,0.330153642259109,0.54006968641115,0.306296691568837,0.0490928495197439,1.49962490622656,0.0992529348986126,0.0969868173258004,0.645161290322581,27.9283595710917,0.0224119530416222,1,50.1666666666667,"Clay"
"79","Pablo Cuevas",0.6,0.73715248525695,0.410732241185056,0.568965517241379,0.373082632360218,0.0697674418604651,1.40236087689713,0.0727362691736764,0.0945250350959289,0.54421768707483,33.30641113394,0.0395843641761504,1,65.6,"Clay"
"80","Pedro Sousa",0,0.483870967741935,0.392156862745098,0.210526315789474,0.372549019607843,0.0392156862745098,1.47058823529412,0.274509803921569,0.122448979591837,0.5,30.7296372348,0.0196078431372549,1,99,"Clay"
"81","Peter Gojowczyk",0.333333333333333,0.721311475409836,0.398094709581946,0.506666666666667,0.364077669902913,0.0533980582524272,1.69721115537849,0.087378640776699,0.104545454545455,0.444444444444444,29.7942048825,0.0436893203883495,1,88.6666666666667,"Clay"
"82","Philipp Kohlschreiber",0.529411764705882,0.684478371501272,0.365371908779957,0.585081585081585,0.345967741935484,0.0604838709677419,1.42108167770419,0.0790322580645161,0.0928838951310861,0.591836734693878,35.5841687804529,0.0201612903225806,1,51.7058823529412,"Clay"
"83","Pierre Hugues Herbert",0.571428571428571,0.698762035763411,0.381460199064158,0.544334975369458,0.347602739726027,0.0607876712328767,1.43793761935073,0.101027397260274,0.0834097158570119,0.677966101694915,28.1136208076429,0.0299657534246575,1,46.7142857142857,"Clay"
"84","Prajnesh Gunneswaran",0,0.525,0.333333333333333,0.421052631578947,0.316666666666667,0.0333333333333333,1.70666666666667,0.133333333333333,0.0441176470588235,0.25,29.5359342916,0.0166666666666667,0,88,"Clay"
"85","Radu Albot",0.538461538461538,0.624645892351275,0.353210291769585,0.602985074626866,0.312791783380019,0.027077497665733,1.43732970027248,0.0859010270774977,0.0875842155919153,0.554347826086957,29.4900226399231,0.0280112044817927,1,43.8461538461538,"Clay"
"86","Rafael Nadal",0.875,0.710887465690759,0.317445203328428,0.663019693654267,0.287060301507538,0.0326633165829146,1.17180774748924,0.0697236180904523,0.138507462686567,0.684684684684685,32.9274469541417,0.0263819095477387,0,2,"Clay"
"87","Reilly Opelka",0.285714285714286,0.782874617737003,0.387295009423989,0.615819209039548,0.328385899814471,0.168831168831169,1.56767955801105,0.051948051948052,0.0654362416107383,0.535714285714286,21.6783025325286,0.0649350649350649,1,58.2857142857143,"Clay"
"88","Ricardas Berankis",0.666666666666667,0.375,0.365079365079365,0.45,0.317460317460317,0.0158730158730159,1.54761904761905,0.142857142857143,0.0447761194029851,0.111111111111111,28.8286561715333,0.0476190476190476,1,89.6666666666667,"Clay"
"89","Richard Gasquet",0.454545454545455,0.699640287769784,0.399159743504602,0.56,0.352494577006508,0.0683297180043384,1.45302547770701,0.108459869848156,0.0852713178294574,0.67,32.9913508805,0.044468546637744,1,48.3636363636364,"Clay"
"90","Roberto Bautista Agut",0.533333333333333,0.693633952254642,0.360920543238616,0.556390977443609,0.33756345177665,0.0380710659898477,1.39896966227819,0.0820642978003384,0.0974643423137876,0.515463917525773,31.0939539128333,0.0245346869712352,1,19.9333333333333,"Clay"
"91","Roberto Carballes Baena",0.583333333333333,0.683309557774608,0.360127190594253,0.543103448275862,0.317808219178082,0.0337899543378995,1.3266078184111,0.0940639269406393,0.107036669970268,0.611650485436893,26.2261008441583,0.0420091324200913,1,75.4166666666667,"Clay"
"92","Robin Haase",0.285714285714286,0.707936507936508,0.442639875005946,0.565789473684211,0.400702987697715,0.0632688927943761,1.4748743718593,0.0843585237258348,0.0694214876033058,0.5625,32.1149897330571,0.0456942003514939,1,69,"Clay"
"93","Roger Federer",0.818181818181818,0.757723577235772,0.366056341620301,0.610778443113772,0.345755693581781,0.0641821946169772,1.50415721844293,0.0714285714285714,0.091796875,0.739130434782609,37.7761184742364,0.0175983436853002,1,3,"Clay"
"94","Sam Querrey",0.75,0.821192052980132,0.426886495338876,0.616161616161616,0.369402985074627,0.182835820895522,1.62006079027356,0.0597014925373134,0.0641509433962264,0.75,31.5017111567,0.0671641791044776,1,71,"Clay"
"95","Stan Wawrinka",0.615384615384615,0.722067039106145,0.425399410154364,0.596602972399151,0.387335526315789,0.0863486842105263,1.42476303317536,0.0847039473684211,0.0857863751051304,0.737864077669903,34.1230979834538,0.0238486842105263,1,31.0769230769231,"Clay"
"96","Stefano Travaglia",0.5,0.772727272727273,0.475418549030029,0.584905660377358,0.42741935483871,0.104838709677419,1.54716981132075,0.0645161290322581,0.0655737704918033,0.5,27.5920602327,0.0403225806451613,0,98,"Clay"
"97","Stefanos Tsitsipas",0.75,0.732883317261331,0.37057683522647,0.543636363636364,0.336597307221542,0.0526315789473684,1.36295681063123,0.0795593635250918,0.10497572815534,0.623076923076923,20.731964407955,0.0287637698898409,1,8.1,"Clay"
"98","Steve Johnson",0.285714285714286,0.690909090909091,0.422815774043962,0.575221238938053,0.395796847635727,0.042031523642732,1.42463958060288,0.0735551663747811,0.060077519379845,0.523809523809524,29.3798767967143,0.0262697022767075,1,57,"Clay"
"99","Taro Daniel",0.363636363636364,0.641666666666667,0.37547714608878,0.51171875,0.338177014531044,0.0435931307793923,1.28735632183908,0.112285336856011,0.0915593705293276,0.564705882352941,26.1599153755091,0.0277410832232497,1,72.8181818181818,"Clay"
"100","Taylor Fritz",0.466666666666667,0.734513274336283,0.437148981269309,0.52970297029703,0.404809619238477,0.101202404809619,1.60046728971963,0.064128256513026,0.087038789025544,0.40625,21.51822952316,0.0290581162324649,1,53.4666666666667,"Clay"
"101","Tennys Sandgren",0,0.692982456140351,0.393534833288154,0.380952380952381,0.348066298342541,0.0718232044198895,1.4089219330855,0.0939226519337017,0.0606060606060606,0.529411764705882,27.77960301165,0.0220994475138122,1,90.5,"Clay"
"102","Thiago Monteiro",0,0.683544303797468,0.464285714285714,0.433333333333333,0.413793103448276,0.0482758620689655,1.34649122807018,0.124137931034483,0.0864197530864197,0.555555555555556,25.13210130045,0.0413793103448276,0,89.5,"Clay"
"103","Thomas Fabbiano",0.25,0.640860215053763,0.350284985245728,0.541125541125541,0.321727019498607,0.011142061281337,1.40423387096774,0.108635097493036,0.0666666666666667,0.602564102564103,30.0684462696875,0.0306406685236769,1,90.625,"Clay"
"104","Ugo Humbert",0.2,0.636363636363636,0.419241446123076,0.602649006622517,0.3775,0.07,1.40322580645161,0.1025,0.10443864229765,0.560975609756098,20.86735112936,0.045,0,62,"Clay"
"105","Yoshihito Nishioka",0.285714285714286,0.630979498861048,0.342762797229363,0.536231884057971,0.314112291350531,0.0182094081942337,1.41983122362869,0.118361153262519,0.098981077147016,0.551282051282051,23.6194387405857,0.0197268588770865,0,71.7142857142857,"Clay"
